iteration,cross_entropy_train,kld_train,coef_train
8610,2.25,117.62,0.05841
8620,1.94,129.09,0.05952
8630,1.83,112.37,0.06065
8640,2.02,83.44,0.0618
8650,2.26,94.3,0.06297
8660,1.84,103.36,0.06416
8670,1.94,80.37,0.06538
8680,1.96,101.22,0.06661
8690,1.81,88.54,0.06786
8700,2.12,76.27,0.06914
8710,1.93,94.44,0.07044
8720,2.09,94.96,0.07176
8730,2.08,97.68,0.0731
8740,1.89,78.14,0.07447
8750,1.87,84.76,0.07586
8760,1.83,101.58,0.07727
8770,2.11,72.6,0.07871
8780,2.21,85.23,0.08017
8790,2.41,84.47,0.08166
8800,2.5,85.83,0.08317
8810,2.09,78.94,0.08471
8820,1.92,76.84,0.08627
8830,2.13,74.85,0.08786
8840,1.71,83.34,0.08948
8850,1.56,81.29,0.09112
8860,2.55,99.8,0.09279
8870,1.81,73.59,0.09449
8880,2.22,80.83,0.09622
8890,2.53,66.76,0.09797
8900,2.42,74.99,0.09975
8910,2.04,72.73,0.10156
8920,2.3,84.93,0.1034
8930,1.2,72.88,0.10527
8940,1.79,65.98,0.10717
8950,2.48,68.5,0.1091
8960,2.9,73.08,0.11106
8970,2.31,65.8,0.11305
8980,1.8,55.65,0.11507
8990,1.87,62.93,0.11712
9000,1.71,69.3,0.1192
9010,1.68,63.11,0.12132
9020,2.31,60.53,0.12347
9030,2.85,84.5,0.12565
9040,1.71,52.87,0.12786
9050,1.85,70.04,0.13011
9060,2.25,60.22,0.13239
9070,1.9,58.78,0.1347
9080,1.57,73.25,0.13705
9090,2.36,55.38,0.13943
9100,2.79,48.28,0.14185
9110,1.84,58.43,0.1443
9120,2.14,58.07,0.14679
9130,1.77,54.95,0.14931
9140,2.27,50.99,0.15187
9150,1.77,52.89,0.15447
9160,1.75,47.79,0.1571
9170,2.28,59.93,0.15976
9180,2.57,58.81,0.16247
9190,2.33,57.39,0.1652
9200,2.09,51.48,0.16798
9210,2.26,42.87,0.1708
9220,2.32,53.78,0.17365
9230,1.56,47.3,0.17654
9240,2.29,52.78,0.17946
9250,2.13,45.16,0.18243
9260,2.28,50.77,0.18543
9270,1.81,47.43,0.18847
9280,2.41,40.5,0.19155
9290,2.17,38.69,0.19466
9300,1.67,47.25,0.19782
9310,2.14,40.47,0.20101
9320,2.08,50.71,0.20424
9330,2.01,41.99,0.20751
9340,2.1,40.46,0.21082
9350,2.32,45.79,0.21417
9360,2.64,44.27,0.21755
9370,1.61,38.32,0.22097
9380,2.28,39.48,0.22444
9390,2.33,41.78,0.22794
9400,2.43,39.7,0.23148
9410,2.32,39.01,0.23505
9420,2.29,36.51,0.23867
9430,2.37,33.32,0.24232
9440,2.19,36.09,0.24601
9450,1.69,39.2,0.24974
9460,2.17,28.58,0.25351
9470,2.01,37.4,0.25731
9480,1.6,41.12,0.26115
9490,2.1,33.83,0.26503
9500,2.39,36.88,0.26894
9510,2.2,32.76,0.27289
9520,2.3,36.23,0.27688
9530,2.31,34.27,0.2809
9540,1.81,30.78,0.28496
9550,2.04,35.14,0.28905
9560,2.03,33.09,0.29318
9570,1.91,32.31,0.29734
9580,2.13,31.72,0.30153
9590,2.08,35.2,0.30576
9600,2.5,32.87,0.31003
9610,2.62,33.24,0.31432
9620,2.4,32.78,0.31865
9630,1.84,32.95,0.323
9640,1.71,23.87,0.32739
9650,1.75,29.94,0.33181
9660,2.13,25.65,0.33626
9670,2.34,27.86,0.34074
9680,2.32,26.71,0.34525
9690,1.45,30.66,0.34978
9700,1.84,32.46,0.35434
9710,2.12,29.19,0.35893
9720,2.45,29.08,0.36355
9730,2.43,22.76,0.36819
9740,1.71,25.44,0.37285
9750,1.69,26.04,0.37754
9760,2.46,29.59,0.38225
9770,2.41,26.48,0.38699
9780,2.35,25.48,0.39174
9790,1.84,24.37,0.39652
9800,1.7,22.9,0.40131
9810,2.33,23.44,0.40613
9820,1.91,22.28,0.41096
9830,1.72,23.88,0.41581
9840,2.08,25.37,0.42068
9850,2.58,22.19,0.42556
9860,1.75,22.93,0.43045
9870,2.1,23.98,0.43536
9880,2.32,23.46,0.44029
9890,1.75,25.69,0.44522
9900,2.04,20.95,0.45017
9910,2.36,24.73,0.45512
9920,1.29,20.73,0.46009
9930,2.01,18.88,0.46506
9940,2.3,20.31,0.47004
9950,1.71,23.98,0.47502
9960,1.85,21.96,0.48001
9970,1.95,22.56,0.485
9980,2.34,22.21,0.49
9990,2.32,21.15,0.495
10000,1.97,20.69,0.5
10010,2.54,19.06,0.505
10020,2.4,18.82,0.51
10030,1.98,20.48,0.515
10040,2.5,18.87,0.51999
10050,1.97,20.53,0.52498
10060,1.85,20.53,0.52996
10070,2.73,21.05,0.53494
10080,1.83,17.75,0.53991
10090,1.82,17.69,0.54488
10100,2.85,19.11,0.54983
10110,3.08,19.84,0.55478
10120,1.8,18.35,0.55971
10130,2.16,19.47,0.56464
10140,2.58,19.89,0.56955
10150,1.56,14.41,0.57444
10160,2.13,18.54,0.57932
10170,1.63,18.56,0.58419
10180,2.07,17.11,0.58904
10190,1.77,15.96,0.59387
10200,1.83,16.78,0.59869
10210,2.34,15.75,0.60348
10220,2.07,16.44,0.60826
10230,2.01,15.85,0.61301
10240,1.7,15.92,0.61775
10250,2.75,15.7,0.62246
10260,2.06,17.0,0.62715
10270,2.3,15.81,0.63181
10280,2.1,16.09,0.63645
10290,2.12,17.1,0.64107
10300,1.91,14.33,0.64566
10310,2.14,15.25,0.65022
10320,1.85,15.25,0.65475
10330,1.71,16.39,0.65926
10340,1.81,17.49,0.66374
10350,2.26,16.75,0.66819
10360,2.43,18.1,0.67261
10370,2.33,14.46,0.677
10380,2.31,17.32,0.68135
10390,2.25,14.98,0.68568
10400,1.57,15.61,0.68997
10410,2.11,15.71,0.69424
10420,1.67,13.74,0.69847
10430,1.83,15.77,0.70266
10440,2.27,15.27,0.70682
10450,1.97,11.57,0.71095
10460,2.49,17.17,0.71504
10470,2.1,14.67,0.7191
10480,2.26,14.79,0.72312
10490,2.6,16.27,0.72711
10500,1.75,11.98,0.73106
10510,2.48,14.99,0.73497
10520,2.14,14.29,0.73885
10530,2.68,16.6,0.74269
10540,1.81,13.39,0.74649
10550,2.62,16.83,0.75026
10560,2.27,14.26,0.75399
10570,1.84,13.31,0.75768
10580,2.14,14.78,0.76133
10590,1.78,10.88,0.76495
10600,1.95,10.87,0.76852
10610,2.22,11.46,0.77206
10620,2.28,13.8,0.77556
10630,2.64,11.54,0.77903
10640,2.4,12.51,0.78245
10650,1.74,12.72,0.78583
10660,1.9,12.73,0.78918
10670,2.17,15.38,0.79249
10680,1.9,12.65,0.79576
10690,1.79,12.39,0.79899
10700,2.03,12.35,0.80218
10710,1.68,12.2,0.80534
10720,2.51,13.66,0.80845
10730,2.41,13.2,0.81153
10740,1.92,13.44,0.81457
10750,2.21,13.8,0.81757
10760,2.11,11.63,0.82054
10770,2.3,12.38,0.82346
10780,1.59,11.33,0.82635
10790,1.54,13.58,0.8292
10800,1.95,13.73,0.83202
10810,1.74,10.4,0.8348
10820,1.83,11.08,0.83753
10830,2.7,14.53,0.84024
10840,2.37,12.52,0.8429
10850,2.23,14.74,0.84553
10860,2.53,14.22,0.84813
10870,1.85,13.76,0.85069
10880,1.99,11.69,0.85321
10890,1.92,11.24,0.8557
10900,2.18,12.84,0.85815
10910,2.61,14.39,0.86057
10920,1.77,9.48,0.86295
10930,2.24,13.34,0.8653
10940,1.84,11.23,0.86761
10950,2.23,11.83,0.86989
10960,2.75,12.29,0.87214
10970,2.22,12.86,0.87435
10980,1.77,11.41,0.87653
10990,1.89,11.47,0.87868
11000,2.48,11.87,0.8808
11010,2.08,15.69,0.88288
11020,2.33,13.49,0.88493
11030,2.09,9.57,0.88695
11040,2.2,10.9,0.88894
11050,1.86,9.9,0.8909
11060,2.32,12.54,0.89283
11070,2.15,10.84,0.89473
11080,1.6,11.04,0.8966
11090,1.95,11.03,0.89844
11100,1.71,9.49,0.90025
11110,2.18,12.09,0.90203
11120,1.94,8.94,0.90378
11130,2.43,11.0,0.90551
11140,1.92,9.66,0.90721
11150,2.73,11.98,0.90888
11160,1.26,9.83,0.91052
11170,2.21,11.6,0.91214
11180,2.04,9.58,0.91373
11190,2.26,12.17,0.91529
11200,1.77,8.7,0.91683
11210,2.32,12.05,0.91834
11220,2.25,10.65,0.91983
11230,2.18,12.14,0.92129
11240,2.01,10.84,0.92273
11250,1.94,9.82,0.92414
11260,2.48,11.28,0.92553
11270,2.61,11.03,0.9269
11280,1.56,8.92,0.92824
11290,2.4,10.37,0.92956
11300,2.0,9.77,0.93086
11310,2.66,9.09,0.93214
11320,2.05,9.21,0.93339
11330,2.0,9.61,0.93462
11340,1.8,8.75,0.93584
11350,1.91,8.14,0.93703
11360,2.67,13.07,0.9382
11370,1.98,10.34,0.93935
11380,2.23,12.67,0.94048
11390,1.52,8.85,0.94159
11400,2.45,11.81,0.94268
11410,2.31,10.11,0.94375
11420,1.79,10.22,0.9448
11430,1.51,8.71,0.94583
11440,2.27,11.88,0.94685
11450,2.26,10.16,0.94785
11460,2.03,9.84,0.94883
11470,1.66,10.51,0.94979
11480,2.72,11.88,0.95073
11490,1.73,10.44,0.95166
11500,1.88,8.1,0.95257
11510,2.4,9.0,0.95347
11520,1.65,8.72,0.95435
11530,2.27,11.66,0.95521
11540,1.9,8.76,0.95606
11550,1.12,8.13,0.95689
11560,1.97,9.22,0.95771
11570,2.19,10.21,0.95851
11580,1.93,9.43,0.9593
11590,1.65,9.17,0.96007
11600,1.99,9.45,0.96083
11610,1.9,10.94,0.96158
11620,1.97,8.8,0.96231
11630,2.01,10.41,0.96303
11640,1.94,9.59,0.96374
11650,1.74,7.83,0.96443
11660,2.06,8.98,0.96511
11670,2.04,9.11,0.96578
11680,1.75,10.18,0.96643
11690,1.37,8.63,0.96707
11700,2.11,9.69,0.9677
11710,2.0,10.05,0.96832
11720,2.08,11.16,0.96893
11730,1.78,10.57,0.96953
11740,2.17,12.2,0.97011
11750,2.3,10.52,0.97069
11760,1.81,8.27,0.97125
11770,2.51,11.69,0.9718
11780,2.34,9.65,0.97235
11790,1.87,9.9,0.97288
11800,2.25,11.06,0.9734
11810,2.15,9.58,0.97392
11820,2.72,9.39,0.97442
11830,1.93,8.26,0.97491
11840,2.05,13.57,0.9754
11850,1.95,8.71,0.97587
11860,1.81,9.31,0.97634
11870,1.77,9.16,0.9768
11880,2.12,9.31,0.97725
11890,1.53,9.57,0.97769
11900,2.36,10.15,0.97812
11910,1.51,9.53,0.97854
11920,2.14,8.3,0.97896
11930,1.96,11.55,0.97937
11940,1.8,8.5,0.97977
11950,1.78,9.09,0.98016
11960,2.21,9.25,0.98054
11970,2.1,9.49,0.98092
11980,2.13,9.9,0.98129
11990,1.97,11.05,0.98166
12000,1.78,9.67,0.98201
12010,2.13,9.5,0.98236
12020,2.15,10.28,0.98271
12030,1.65,9.49,0.98304
12040,1.93,10.15,0.98337
12050,2.13,8.01,0.9837
12060,2.17,9.17,0.98402
12070,2.3,11.06,0.98433
12080,2.0,9.15,0.98463
12090,1.32,8.53,0.98493
12100,1.85,9.17,0.98523
12110,1.55,8.64,0.98551
12120,1.3,8.51,0.9858
12130,1.43,8.91,0.98607
12140,1.78,7.5,0.98635
12150,2.02,10.23,0.98661
12160,1.81,9.77,0.98687
12170,2.09,8.55,0.98713
12180,1.75,8.32,0.98738
12190,2.21,9.14,0.98763
12200,2.56,11.58,0.98787
12210,1.86,9.55,0.98811
12220,1.77,9.31,0.98834
12230,1.65,8.68,0.98857
12240,1.96,10.23,0.98879
12250,2.14,9.38,0.98901
12260,2.3,10.45,0.98923
12270,2.18,11.26,0.98944
12280,1.92,8.5,0.98965
12290,2.56,10.85,0.98985
12300,2.34,9.35,0.99005
12310,1.84,9.19,0.99024
12320,1.47,9.32,0.99043
12330,1.7,8.32,0.99062
12340,1.71,8.24,0.99081
12350,1.68,10.19,0.99099
12360,1.86,8.28,0.99116
12370,1.95,8.03,0.99134
12380,2.17,8.51,0.99151
12390,1.83,8.64,0.99167
12400,2.38,10.42,0.99184
12410,2.1,8.78,0.992
12420,1.78,10.45,0.99215
12430,2.14,9.2,0.99231
12440,2.24,11.5,0.99246
12450,2.28,11.26,0.99261
12460,2.11,9.25,0.99275
12470,2.73,10.3,0.9929
12480,2.11,10.38,0.99304
12490,2.07,8.85,0.99317
12500,2.9,12.03,0.99331
12510,2.13,7.88,0.99344
12520,2.18,9.8,0.99357
12530,2.47,9.93,0.99369
12540,1.84,8.48,0.99382
12550,2.28,9.63,0.99394
12560,2.14,9.61,0.99406
12570,1.64,9.04,0.99418
12580,1.89,8.77,0.99429
12590,1.83,8.69,0.9944
12600,1.01,8.07,0.99451
12610,1.88,8.34,0.99462
12620,2.17,9.87,0.99473
12630,1.71,7.71,0.99483
12640,1.7,8.26,0.99493
12650,1.48,8.5,0.99503
12660,1.52,8.22,0.99513
12670,2.05,9.2,0.99523
12680,2.19,10.7,0.99532
12690,2.29,9.73,0.99541
12700,1.44,7.73,0.9955
12710,2.12,9.14,0.99559
12720,1.82,10.65,0.99568
12730,2.04,7.48,0.99576
12740,1.61,8.37,0.99585
12750,1.96,9.57,0.99593
12760,1.79,8.0,0.99601
12770,1.89,8.26,0.99609
12780,1.93,9.24,0.99617
12790,1.63,9.17,0.99624
12800,2.11,10.03,0.99632
12810,2.63,10.73,0.99639
12820,1.89,9.06,0.99646
12830,1.94,10.65,0.99653
12840,1.98,7.85,0.9966
12850,2.27,9.72,0.99667
12860,1.87,9.44,0.99673
12870,1.68,8.02,0.9968
12880,2.56,9.65,0.99686
12890,2.09,11.25,0.99692
12900,1.78,8.61,0.99698
12910,2.59,11.43,0.99704
12920,1.92,9.85,0.9971
12930,1.81,8.31,0.99716
12940,1.85,8.31,0.99721
12950,2.66,10.88,0.99727
12960,1.85,8.81,0.99732
12970,1.62,8.27,0.99737
12980,2.31,11.65,0.99743
12990,2.18,8.83,0.99748
13000,2.15,7.9,0.99753
13010,1.81,9.58,0.99758
13020,1.88,8.29,0.99762
13030,1.55,8.85,0.99767
13040,2.27,10.36,0.99772
13050,1.9,9.21,0.99776
13060,1.6,8.27,0.99781
13070,2.08,10.22,0.99785
13080,2.05,9.92,0.99789
13090,2.1,9.77,0.99793
13100,2.59,10.98,0.99797
13110,1.93,8.86,0.99801
13120,1.97,8.68,0.99805
13130,1.83,8.15,0.99809
13140,1.52,7.47,0.99813
13150,1.79,8.94,0.99817
13160,1.85,9.13,0.9982
13170,2.5,9.65,0.99824
13180,1.79,8.92,0.99827
13190,1.91,9.9,0.99831
13200,1.59,8.16,0.99834
13210,1.48,8.21,0.99837
13220,1.67,8.97,0.99841
13230,1.33,7.44,0.99844
13240,1.24,7.28,0.99847
13250,2.37,9.42,0.9985
13260,1.5,7.43,0.99853
13270,1.46,7.56,0.99856
13280,0.9,6.63,0.99859
13290,1.61,7.82,0.99861
13300,1.75,8.13,0.99864
13310,2.05,8.03,0.99867
13320,1.8,8.23,0.99869
13330,2.3,9.62,0.99872
13340,1.91,8.94,0.99875
13350,1.96,7.87,0.99877
13360,1.5,8.31,0.99879
13370,2.32,10.89,0.99882
13380,2.04,9.62,0.99884
13390,1.68,8.65,0.99887
13400,1.51,8.01,0.99889
13410,1.59,9.27,0.99891
13420,1.88,9.54,0.99893
13430,2.54,9.5,0.99895
13440,1.62,7.17,0.99897
13450,2.23,8.19,0.99899
13460,2.22,9.75,0.99901
13470,1.45,8.55,0.99903
13480,1.84,9.19,0.99905
13490,1.86,10.31,0.99907
13500,1.57,9.73,0.99909
13510,2.22,8.71,0.99911
13520,1.99,7.56,0.99912
13530,1.92,7.85,0.99914
13540,2.23,8.95,0.99916
13550,1.7,9.29,0.99918
13560,1.96,8.97,0.99919
13570,2.34,10.27,0.99921
13580,1.89,9.26,0.99922
13590,1.82,9.32,0.99924
13600,1.7,7.12,0.99925
13610,2.86,12.41,0.99927
13620,1.74,8.74,0.99928
13630,2.07,9.05,0.9993
13640,2.0,10.31,0.99931
13650,2.3,9.59,0.99932
13660,2.24,9.18,0.99934
13670,1.79,9.17,0.99935
13680,2.08,10.72,0.99936
13690,1.86,8.59,0.99938
13700,2.42,9.14,0.99939
13710,2.03,7.56,0.9994
13720,1.53,7.78,0.99941
13730,2.16,10.34,0.99942
13740,2.0,8.58,0.99944
13750,2.57,10.12,0.99945
13760,1.91,8.97,0.99946
13770,2.4,9.69,0.99947
13780,1.85,9.33,0.99948
13790,1.95,9.43,0.99949
13800,1.66,7.79,0.9995
13810,1.42,7.63,0.99951
13820,2.54,10.34,0.99952
13830,2.22,9.3,0.99953
13840,2.19,10.2,0.99954
13850,1.97,8.67,0.99955
13860,1.7,7.97,0.99956
13870,1.85,8.23,0.99957
13880,1.81,8.58,0.99957
13890,1.43,8.78,0.99958
13900,1.86,9.13,0.99959
13910,1.83,8.78,0.9996
13920,2.07,8.61,0.99961
13930,2.18,9.98,0.99961
13940,2.04,10.22,0.99962
13950,1.73,9.02,0.99963
13960,2.03,8.19,0.99964
13970,1.9,8.71,0.99964
13980,2.14,9.07,0.99965
13990,1.76,8.17,0.99966
14000,2.09,9.1,0.99966
14010,1.68,7.97,0.99967
14020,1.85,7.83,0.99968
14030,1.64,8.14,0.99968
14040,1.85,8.56,0.99969
14050,1.73,9.21,0.9997
14060,1.74,7.73,0.9997
14070,1.28,9.14,0.99971
14080,2.42,10.88,0.99971
14090,1.34,8.63,0.99972
14100,1.58,6.5,0.99973
14110,1.47,8.07,0.99973
14120,1.91,7.81,0.99974
14130,1.8,8.02,0.99974
14140,1.4,10.26,0.99975
14150,2.59,10.06,0.99975
14160,1.57,7.18,0.99976
14170,2.46,9.62,0.99976
14180,1.81,7.73,0.99977
14190,1.85,8.64,0.99977
14200,2.05,8.93,0.99978
14210,2.09,9.54,0.99978
14220,2.77,9.62,0.99978
14230,1.99,7.09,0.99979
14240,1.19,6.73,0.99979
14250,1.72,6.67,0.9998
14260,1.77,8.23,0.9998
14270,2.13,7.45,0.9998
14280,1.86,7.57,0.99981
14290,2.38,10.27,0.99981
14300,1.48,7.72,0.99982
14310,1.96,9.07,0.99982
14320,2.41,9.24,0.99982
14330,1.84,6.5,0.99983
14340,1.58,6.4,0.99983
14350,1.75,7.14,0.99983
14360,1.74,6.75,0.99984
14370,2.14,10.04,0.99984
14380,1.8,7.45,0.99984
14390,2.06,9.27,0.99985
14400,1.4,7.32,0.99985
14410,1.64,7.67,0.99985
14420,1.4,7.83,0.99986
14430,2.49,11.53,0.99986
14440,1.76,10.4,0.99986
14450,1.49,7.68,0.99986
14460,1.61,7.64,0.99987
14470,1.55,8.27,0.99987
14480,2.05,11.57,0.99987
14490,2.04,9.13,0.99987
14500,1.85,8.07,0.99988
14510,1.98,8.67,0.99988
14520,1.62,8.9,0.99988
14530,1.55,7.17,0.99988
14540,2.21,9.27,0.99989
14550,1.54,7.58,0.99989
14560,1.85,9.21,0.99989
14570,1.67,7.99,0.99989
14580,1.32,8.24,0.99989
14590,1.57,8.07,0.9999
14600,1.58,7.78,0.9999
14610,1.99,9.64,0.9999
14620,2.19,10.06,0.9999
14630,2.3,10.39,0.9999
14640,2.05,8.38,0.99991
14650,2.24,10.02,0.99991
14660,2.01,9.06,0.99991
14670,1.38,7.94,0.99991
14680,1.57,9.71,0.99991
14690,1.64,7.87,0.99992
14700,2.1,10.34,0.99992
14710,1.59,7.99,0.99992
14720,1.92,9.98,0.99992
14730,1.94,9.03,0.99992
14740,1.68,8.93,0.99992
14750,2.05,8.93,0.99993
14760,1.76,8.59,0.99993
14770,2.03,9.53,0.99993
14780,1.87,8.58,0.99993
14790,2.35,11.82,0.99993
14800,1.58,7.48,0.99993
14810,1.68,9.1,0.99993
14820,1.56,7.83,0.99993
14830,1.97,8.57,0.99994
14840,2.24,8.98,0.99994
14850,1.92,9.69,0.99994
14860,1.83,6.98,0.99994
14870,1.92,10.04,0.99994
14880,2.03,9.39,0.99994
14890,2.18,9.21,0.99994
14900,1.68,9.52,0.99994
14910,1.34,6.43,0.99995
14920,2.18,9.52,0.99995
14930,1.85,9.91,0.99995
14940,1.82,9.21,0.99995
14950,1.91,8.97,0.99995
14960,2.33,9.55,0.99995
14970,2.2,9.05,0.99995
14980,1.96,7.85,0.99995
14990,1.69,8.09,0.99995
15000,2.21,9.66,0.99995
15010,1.73,10.18,0.99996
15020,1.75,8.92,0.99996
15030,2.07,8.69,0.99996
15040,2.16,9.02,0.99996
15050,1.59,7.73,0.99996
15060,1.88,8.49,0.99996
15070,1.84,8.41,0.99996
15080,1.92,9.16,0.99996
15090,1.82,7.99,0.99996
15100,1.99,8.43,0.99996
15110,2.44,10.51,0.99996
15120,2.48,10.42,0.99996
15130,1.8,8.21,0.99996
15140,1.56,7.06,0.99997
15150,1.74,8.47,0.99997
15160,2.3,10.36,0.99997
15170,2.13,10.53,0.99997
15180,1.85,8.84,0.99997
15190,2.16,9.57,0.99997
15200,1.86,9.4,0.99997
15210,1.66,9.39,0.99997
15220,2.37,10.28,0.99997
15230,2.24,9.99,0.99997
15240,1.53,8.73,0.99997
15250,2.22,9.46,0.99997
15260,1.41,7.61,0.99997
15270,2.11,8.95,0.99997
15280,1.32,7.24,0.99997
15290,1.4,7.31,0.99997
15300,2.24,10.72,0.99998
15310,2.15,8.67,0.99998
15320,1.46,8.11,0.99998
15330,1.95,9.94,0.99998
15340,1.12,7.17,0.99998
15350,2.47,10.19,0.99998
15360,2.09,10.22,0.99998
15370,1.38,8.9,0.99998
15380,2.24,9.76,0.99998
15390,2.21,9.74,0.99998
15400,1.77,8.62,0.99998
15410,1.61,7.81,0.99998
15420,1.64,9.52,0.99998
15430,1.91,10.23,0.99998
15440,2.11,8.43,0.99998
15450,2.1,9.23,0.99998
15460,1.9,8.59,0.99998
15470,1.88,8.9,0.99998
15480,1.51,6.84,0.99998
15490,1.75,6.58,0.99998
15500,1.89,9.96,0.99998
15510,1.72,7.55,0.99998
15520,1.86,9.35,0.99998
15530,1.55,6.85,0.99998
15540,2.29,10.0,0.99998
15550,1.78,10.44,0.99998
15560,1.89,8.09,0.99999
15570,2.02,9.01,0.99999
15580,2.33,10.77,0.99999
15590,2.02,10.67,0.99999
15600,2.07,8.69,0.99999
15610,1.91,8.88,0.99999
15620,1.8,8.6,0.99999
15630,1.72,7.34,0.99999
15640,1.55,9.79,0.99999
15650,1.51,7.77,0.99999
15660,1.39,8.49,0.99999
15670,2.03,10.98,0.99999
15680,1.46,7.66,0.99999
15690,2.0,8.9,0.99999
15700,2.26,9.08,0.99999
15710,2.01,8.87,0.99999
15720,1.61,7.73,0.99999
15730,1.62,7.81,0.99999
15740,1.46,6.55,0.99999
15750,1.67,7.76,0.99999
15760,1.57,7.42,0.99999
15770,2.13,9.66,0.99999
15780,2.07,9.31,0.99999
15790,1.96,8.16,0.99999
15800,1.81,8.43,0.99999
15810,1.42,6.88,0.99999
15820,1.02,7.02,0.99999
15830,2.01,9.15,0.99999
15840,1.6,8.71,0.99999
15850,1.89,8.99,0.99999
15860,1.84,8.94,0.99999
15870,2.12,9.27,0.99999
15880,1.48,7.09,0.99999
15890,1.21,8.01,0.99999
15900,1.76,9.17,0.99999
15910,1.81,7.97,0.99999
15920,2.33,9.31,0.99999
15930,1.88,9.27,0.99999
15940,1.57,8.87,0.99999
15950,2.24,8.89,0.99999
15960,1.7,9.11,0.99999
15970,2.12,8.13,0.99999
15980,2.35,9.64,0.99999
15990,1.83,7.62,0.99999
16000,1.34,7.83,0.99999
16010,1.76,8.77,0.99999
16020,2.28,8.17,0.99999
16030,1.74,9.02,0.99999
16040,1.78,7.08,0.99999
16050,1.6,8.0,0.99999
16060,2.32,11.37,0.99999
16070,1.68,6.92,0.99999
16080,1.9,10.5,0.99999
16090,1.24,7.55,0.99999
16100,1.46,7.11,0.99999
16110,2.64,10.9,1.0
16120,1.4,7.84,1.0
16130,1.54,7.56,1.0
16140,1.72,7.06,1.0
16150,2.4,11.86,1.0
16160,2.05,7.26,1.0
16170,1.67,9.59,1.0
16180,1.59,9.97,1.0
16190,2.08,8.81,1.0
16200,1.61,7.52,1.0
16210,1.88,7.7,1.0
16220,1.85,7.64,1.0
16230,1.76,10.24,1.0
16240,2.06,8.37,1.0
16250,2.11,10.03,1.0
16260,1.41,7.98,1.0
16270,1.97,8.45,1.0
16280,1.87,8.97,1.0
16290,1.74,8.61,1.0
16300,1.96,8.52,1.0
16310,1.51,8.62,1.0
16320,1.56,7.45,1.0
16330,2.09,10.01,1.0
16340,1.47,8.16,1.0
16350,1.38,9.29,1.0
16360,1.53,8.32,1.0
16370,1.75,8.52,1.0
16380,1.7,8.91,1.0
16390,1.97,8.29,1.0
16400,1.92,9.36,1.0
16410,2.23,9.52,1.0
16420,1.99,10.14,1.0
16430,1.73,6.8,1.0
16440,1.61,8.51,1.0
16450,1.77,9.11,1.0
16460,1.99,9.07,1.0
16470,1.66,9.85,1.0
16480,1.69,7.31,1.0
16490,1.77,8.85,1.0
16500,1.64,7.97,1.0
16510,1.92,9.15,1.0
16520,1.75,8.53,1.0
16530,1.9,7.59,1.0
16540,1.85,8.7,1.0
16550,1.68,9.37,1.0
16560,1.65,7.26,1.0
16570,1.6,8.72,1.0
16580,1.85,10.5,1.0
16590,1.99,9.29,1.0
16600,2.11,9.07,1.0
16610,2.23,10.12,1.0
16620,1.9,8.3,1.0
16630,1.7,7.62,1.0
16640,1.82,8.8,1.0
16650,1.55,8.6,1.0
16660,1.42,7.62,1.0
16670,2.18,11.06,1.0
16680,1.56,8.83,1.0
16690,1.96,8.94,1.0
16700,2.29,8.85,1.0
16710,2.19,11.39,1.0
16720,1.82,7.62,1.0
16730,2.12,8.46,1.0
16740,1.06,5.88,1.0
16750,1.47,8.32,1.0
16760,2.18,10.47,1.0
16770,2.64,10.25,1.0
16780,2.02,10.2,1.0
16790,1.54,7.97,1.0
16800,1.65,6.97,1.0
16810,1.48,8.8,1.0
16820,1.45,7.74,1.0
16830,1.98,8.55,1.0
16840,2.41,11.86,1.0
16850,1.5,6.98,1.0
16860,1.59,7.72,1.0
16870,2.03,9.36,1.0
16880,1.68,7.78,1.0
16890,1.4,8.12,1.0
16900,2.0,10.65,1.0
16910,2.47,9.56,1.0
16920,1.65,9.39,1.0
16930,1.87,8.51,1.0
16940,1.51,7.91,1.0
16950,1.98,8.73,1.0
16960,1.52,8.43,1.0
16970,1.49,8.76,1.0
16980,1.97,8.82,1.0
16990,2.29,9.62,1.0
17000,2.0,11.49,1.0
17010,1.81,8.12,1.0
17020,2.01,9.01,1.0
17030,2.1,8.92,1.0
17040,1.31,7.75,1.0
17050,1.97,10.03,1.0
17060,1.86,8.32,1.0
17070,1.93,10.42,1.0
17080,1.57,8.34,1.0
17090,2.05,8.79,1.0
17100,1.86,8.54,1.0
17110,1.49,7.97,1.0
17120,1.81,9.17,1.0
17130,1.82,9.12,1.0
17140,1.76,8.2,1.0
17150,1.8,7.99,1.0
17160,2.05,10.82,1.0
17170,2.25,11.01,1.0
17180,1.39,7.23,1.0
17190,1.98,9.25,1.0
17200,2.1,9.26,1.0
17210,2.14,8.92,1.0
17220,2.03,10.49,1.0
17230,1.99,8.65,1.0
17240,2.01,8.88,1.0
17250,1.86,9.11,1.0
17260,1.47,7.54,1.0
17270,1.83,9.08,1.0
17280,1.75,10.33,1.0
17290,1.39,7.91,1.0
17300,1.83,8.38,1.0
17310,2.11,9.85,1.0
17320,1.8,7.83,1.0
17330,1.96,10.92,1.0
17340,1.97,10.36,1.0
17350,1.49,7.78,1.0
17360,1.73,7.62,1.0
17370,1.8,8.24,1.0
17380,1.66,9.07,1.0
17390,1.79,9.31,1.0
17400,1.79,8.99,1.0
17410,2.12,11.04,1.0
17420,2.34,9.68,1.0
